1;-1,0998003184066118e-07
2;64,28972100693505
3;0,0506024945546136
4;-4,147798831253978e-06
5;-6,25833900345807e-11
6;-1,261762540324509e-05
7;107,73146898360693
8;0,00011128014120890422
9;-5,645492523321688
10;0,0015823239637904243
11;243,47661710577222
12;1,3694303761794572e-05
13;-0,3618977325149716
14;-2,224744504241259
15;0,02826592074799295
16;69,66159441089847
17;0,0338870005059799
18;-0,0019200369731938692
19;5661,436888965443
20;18,997514379550907
21;2870,2014678598043
22;-7,658017319101706e-06
23;4,53566164810658e-08
24;-0,0016044078520512858
25;-5,343360009377537
26;-1,401964724699199e-05
27;-0,0006118000040598139
28;-2,5823658014413764e-12
29;-0,02724187197781895
30;-194,02621310578763
31;1577604353,7183795
32;-0,022123733843163483
33;-0,3486996999058486
34;6,972909347365579e-06
35;0,012091396817513702
36;0,00012661230734789013
37;-11,717847604084614
38;60,41482660394935
39;-3,1732377215093297e-06
40;0,0009381189385100539
41;0,0019009723355403864
42;-7,015808014725771e-09
43;0,26762822213366944
44;2,8284225025590433e-15
45;0,07732068134596602
46;1,865567577474939e-12
47;-3,05857972327669e-08
48;0,0011366024251407932
49;-0,0001628520491463832
50;0,28376968010333886
51;4503,466090825154
52;0,0130074361899311
53;1,930608214883736e-06
54;-0,20388122059431713
55;-38261,66426184689
56;-8,807337495187938e-07
57;-1,8348191130631517
58;0,0024736328873966144
59;0,0032852150832742705
60;-2,3592954167689576e-06
61;2226,612903681822
62;0,46543265813795087
63;9,040377751926183e-07
64;-3,238215890763802e-05
65;-0,0035185571181557103
66;-3,8940300612687357e-11
67;0,0007482541195507082
68;2,2341783535351469e-07
69;1,589975930639885e-12
70;0,007383505789140711
71;3,5244584430483177
72;0,025307152376309854
73;0,3947407289245488
74;2,019101659928609e-06
75;0,008426270489873926
76;0,5168119588964541
77;-0,004933808856621001
78;-0,006838065355638641
79;-2,9662840078900534e-09
80;-22,457399093429718
81;3,658739322771041e-06
82;0,08990828125307121
83;3,2383360623779255e-07
84;-1,0586967032594498e-19
85;0,002973142986870109
86;-1,2117865215006783e-06
87;-0,00016208222780482147
88;-0,00042590575148004
89;-0,0006900677408292245
90;-1,8901812498807442e-07
91;-0,008871479673828224
92;0,02504062204471398
93;-0,04883864972392887
94;3,341894385536237e-05
95;1,8525436574988383e-05
96;6,135691270049431
97;0,009124022801493466
98;-93779,41671148306
99;-1,1292632397438764e-05
100;0,006957376658493192
101;-0,002271502916377983
102;-6,137565779866326e-08
103;136,28825023999104
104;2,6519447265475966
105;0,25377350345248234
106;-5,608922775405966e-06
107;-0,0005466016989570264
108;0,005566152225256601
109;2,220635726499356
110;-162,53906520513993
111;-0,016520086201630035
112;-0,2558435493934959
113;-0,004086944833378869
114;-0,025571449929424856
115;3,9876116066602533e-20
116;4,018692493901037e-06
117;0,019208412490327037
118;3,9514445019556045e-07
119;-7,262287747101223e-07
120;-0,004626447338002208
121;0,00023143183087108598
122;-0,5569955260981934
123;1656,3610006810036
124;-0,28428313248125
125;-0,0011300860273270484
126;-6,193068493026349
127;-2,2346798453282166e-12
128;-0,004607673404793628
129;-8,704315483443992e-06
130;0,8628321100430478
131;-8,830584642657097e-07
132;-70,34564969981719
133;15,585584665871055
134;-0,006476085685464298
135;6,707481291116702e-11
136;1,2112577420282691e-12
137;0,002760427488858864
138;0,005698135744187101
139;0,10751775504821448
140;-724,9457772571843
141;0,8640106259288123
142;-0,030634721944117427
143;-1,1971089655472099e-08
144;0,12628106419245821
145;0,017813974552791198
146;-0,003846249225890647
147;15,902423311417191
148;6,911055860687906e-12
149;0,03249950894621445
150;-0,013801136279191373
151;-0,0008875417349663041
152;0,002544241878530486
153;3,75557267955741e-05
154;0,0015357675618767135
155;0,15460004526132312
156;-378740356,04449683
157;-1,1747447012576759e-09
158;0,00016289911907354452
159;0,0740451476245254
160;-7,154899735938314
161;8,349353058732476
162;4,558105984169909e-06
163;0,07518492649994608
164;0,10974770135398319
165;0,0012278013184052374
166;0,00017452705232826973
167;0,5726612172900644
168;7,054713232035018e-05
169;0,009076360215890797
170;3,3076804743681345
171;-8,835377205321803e-10
172;-0,04238730888501902
173;27,011689473599226
174;-489,36556349117467
175;-1,0588026950197808e-09
176;2,1931271855605787e-05
177;-7,537786244713139e-06
178;0,02832915166529526
179;0,00046957732013825406
180;0,003742177101742738
181;-7,4399191648677e-08
182;0,21935132838173
183;-372,5906018005501
184;7,935453650969553
185;0,03260628051849261
186;9,67592563259704e-07
187;75,58253549445953
188;1,3103879262416515e-05
189;-1,1326000532701754
190;1,2080038500906476e-05
191;-0,0733129867072062
192;0,00072912033299865
193;-0,003878077199645884
194;-0,02356527936537156
195;-1,2007759539782602e-08
196;1,0289408627076257
